vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
1N4AZ0CP5E,King,Seattle,WA,98133,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,121995877,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000404,3009,7,21
WAUTPBFF5J,Kitsap,Bainbridge Island,WA,98110,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,23,177859678,"{'type': 'Point', 'coordinates': [-122.521, 47.62728]}",NO KNOWN ELECTRIC UTILITY SERVICE,53035090901,848,6,29
1V2FMPE82P,Clark,Vancouver,WA,98660,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,229907219,"{'type': 'Point', 'coordinates': [-122.67156, 45.63248]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042300,2977,3,8
1G1FY6S02N,Snohomish,Everett,WA,98204,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,197509896,"{'type': 'Point', 'coordinates': [-122.25527, 47.90456]}",PUGET SOUND ENERGY INC,53061041815,3213,2,7
1N4BZ0CP9G,Clark,Ridgefield,WA,98642,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,18,478160210,"{'type': 'Point', 'coordinates': [-122.74595, 45.81539]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303,2977,3,25
WAUTPBFF4G,King,Seattle,WA,98125,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,46,205653885,"{'type': 'Point', 'coordinates': [-122.3026, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,3009,7,48
7SAYGDEE9P,Snohomish,Mukilteo,WA,98275,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,232920201,"{'type': 'Point', 'coordinates': [-122.29196, 47.89908]}",PUGET SOUND ENERGY INC,53061042005,3213,2,7
5YJYGDEE2M,King,Auburn,WA,98001,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,142863808,"{'type': 'Point', 'coordinates': [-122.23035, 47.3074]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902,3009,8,46
7SAYGDEEXN,King,Kirkland,WA,98033,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,211611305,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703,3009,1,47
1N4AZ1CP8J,King,Kirkland,WA,98033,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,45,347351868,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
7SAYGAEE2N,King,Kent,WA,98031,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,195043474,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,3009,9,46
5YJYGDEE1M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,132747261,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324,3009,1,49
5YJ3E1EB0N,King,Bellevue,WA,98007,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,192888937,"{'type': 'Point', 'coordinates': [-122.12053, 47.61334]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023401,3009,9,49
1FADP5CU7D,Snohomish,Lynnwood,WA,98087,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,21,349974089,"{'type': 'Point', 'coordinates': [-122.27981, 47.85727]}",PUGET SOUND ENERGY INC,53061041703,3213,2,7
5YJSA1E25H,King,Redmond,WA,98052,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,48,349583342,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803,3009,1,49
5YJYGAEE8M,King,Renton,WA,98056,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,156810489,"{'type': 'Point', 'coordinates': [-122.18463, 47.49929]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025201,3009,9,17
7SAYGAEE6N,King,Seattle,WA,98144,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,196912565,"{'type': 'Point', 'coordinates': [-122.30866, 47.57874]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400,3009,9,38
5YJYGDEE8M,Thurston,Olympia,WA,98502,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,181179141,"{'type': 'Point', 'coordinates': [-122.92333, 47.03779]}",PUGET SOUND ENERGY INC,53067011901,2742,10,28
YSMED3KA8P,King,Seattle,WA,98125,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,224144924,"{'type': 'Point', 'coordinates': [-122.3026, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201,3009,7,48
5YJ3E1EBXP,King,Kirkland,WA,98034,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,228351616,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903,3009,1,1
YV4BR0CL9K,King,Kent,WA,98031,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,47,224432855,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029407,3009,9,46
1G1RB6S59H,King,Seattle,WA,98133,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,46,216726415,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001300,3009,7,21
7SAYGDEEXP,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,224298196,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001,3009,1,1
5YJ3E1EA3P,Snohomish,Everett,WA,98208,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,230936926,"{'type': 'Point', 'coordinates': [-122.18637, 47.89251]}",PUGET SOUND ENERGY INC,53061041703,3213,1,45
WVGUNPE20N,Jefferson,Port Townsend,WA,98368,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24,224541187,"{'type': 'Point', 'coordinates': [-122.77263, 48.1212]}",BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604,3008,6,30
1G1FZ6S03N,Clark,Vancouver,WA,98684,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,212352710,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041337,2977,3,24
1N4AZ1CP4J,King,Renton,WA,98058,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,11,130218658,"{'type': 'Point', 'coordinates': [-122.08747, 47.4466]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025804,3009,8,17
KM8KM4AE4N,King,Kirkland,WA,98034,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,209006381,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,3009,1,1
5YJ3E1EA5P,King,Kirkland,WA,98033,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,234918190,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702,3009,1,47
5YJXCDE29J,King,Kirkland,WA,98033,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,48,249694084,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604,3009,1,47
5YJ3E1EA2J,King,Bellevue,WA,98006,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,41,349171847,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901,3009,9,42
1N4AZ1CP8L,King,Bellevue,WA,98008,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,48,104247328,"{'type': 'Point', 'coordinates': [-122.11867, 47.63131]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000,3009,9,49
7SAYGDEE8N,King,Shoreline,WA,98155,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,194631384,"{'type': 'Point', 'coordinates': [-122.31327, 47.75736]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500,3009,7,21
WBY1Z4C50F,King,Redmond,WA,98052,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,45,298453704,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330,3009,1,49
1G1FX6S01J,King,Sammamish,WA,98074,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45,187892309,"{'type': 'Point', 'coordinates': [-122.02054, 47.60326]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317,3009,8,47
JTDKN3DP7F,Jefferson,Port Townsend,WA,98368,2015,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,24,4696240,"{'type': 'Point', 'coordinates': [-122.77263, 48.1212]}",BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604,3008,6,30
5YJYGAEE6M,Clark,Vancouver,WA,98685,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,182629212,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907,2977,3,25
WVWPR7AU5K,Clark,Vancouver,WA,98662,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,17,100525505,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703,2977,3,8
WBY1Z2C51E,King,Seattle,WA,98133,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,32,144895026,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000403,3009,7,21
3FMTK1RM9M,Clark,Vancouver,WA,98686,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,157501928,"{'type': 'Point', 'coordinates': [-122.62731, 45.71668]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040411,2977,3,24
1G1FW6S0XJ,King,Redmond,WA,98052,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,48,284324491,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330,3009,1,49
7SAYGDEF8N,King,Kent,WA,98031,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,213392924,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029307,3009,9,46
SADHD2S12K,King,Kirkland,WA,98034,2019,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,0,1,192598472,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
5YJSA1E23F,King,Des Moines,WA,98198,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,33,477013176,"{'type': 'Point', 'coordinates': [-122.29592, 47.40139]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028901,3009,9,36
1G1FZ6S06L,King,Seattle,WA,98117,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,36,148200818,"{'type': 'Point', 'coordinates': [-122.38418, 47.70044]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002900,3009,7,31
5YJXCAE21H,King,Bothell,WA,98011,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,1,187210922,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804,3009,1,1
5YJ3E1EB3M,King,Seattle,WA,98122,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,176117812,"{'type': 'Point', 'coordinates': [-122.31009, 47.60803]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008700,3009,9,38
5YJ3E1EB7L,King,Kirkland,WA,98034,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,45,7872749,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906,3009,1,1
1G1FX6S00N,King,Kirkland,WA,98034,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,199321055,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006,3009,1,1
7SAYGAEE9N,King,Federal Way,WA,98023,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,192773661,"{'type': 'Point', 'coordinates': [-122.35206, 47.30297]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030309,3009,9,14
5YJ3E1EB5M,King,Issaquah,WA,98029,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,179293418,"{'type': 'Point', 'coordinates': [-122.00292, 47.54748]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221,3009,8,6
5YJ3E1EA5P,King,Seattle,WA,98122,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,229736650,"{'type': 'Point', 'coordinates': [-122.31009, 47.60803]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800,3009,9,38
7SAXCDE58N,King,Shoreline,WA,98155,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,207061242,"{'type': 'Point', 'coordinates': [-122.31327, 47.75736]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500,3009,7,21
5YJ3E1EAXP,King,Bellevue,WA,98008,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,234977312,"{'type': 'Point', 'coordinates': [-122.11867, 47.63131]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000,3009,9,49
KM8K33AG0M,King,Bellevue,WA,98006,2021,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,144616587,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704,3009,9,42
WB523CF04N,King,Bellevue,WA,98005,2022,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,216904761,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601,3009,9,49
7SAYGDEEXP,King,Normandy Park,WA,98166,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,224390134,"{'type': 'Point', 'coordinates': [-122.34118, 47.46665]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600,3009,7,37
7SAYGAEE6N,King,Kirkland,WA,98033,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,216694257,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
KM8KNDAF9P,Kitsap,Port Orchard,WA,98367,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,227261765,"{'type': 'Point', 'coordinates': [-122.65745, 47.4916]}",PUGET SOUND ENERGY INC,53035092902,848,6,39
WVGRMPE28N,King,Shoreline,WA,98133,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,225862339,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020302,3009,7,21
KNDPZDAH8P,King,Renton,WA,98056,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,41,225745887,"{'type': 'Point', 'coordinates': [-122.18463, 47.49929]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025201,3009,9,17
WA1LAAGE5N,Clark,Battle Ground,WA,98604,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,196231052,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040505,2977,3,25
5YJ3E1EB0L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,48,103028922,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325,3009,1,49
7JRH60FD2N,Thurston,Yelm,WA,98597,2022,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,2,218315625,"{'type': 'Point', 'coordinates': [-122.60735, 46.94239]}",PUGET SOUND ENERGY INC,53067012531,2742,10,2
JTDKN3DPXC,King,Auburn,WA,98002,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,47,224080958,"{'type': 'Point', 'coordinates': [-122.21698, 47.28317]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030504,3009,8,15
KM8KRDAF9P,Kitsap,Bainbridge Island,WA,98110,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,220395283,"{'type': 'Point', 'coordinates': [-122.521, 47.62728]}",PUGET SOUND ENERGY INC,53035090700,848,6,29
5YJ3E1EB9J,Clark,Battle Ground,WA,98604,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,18,194153949,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040407,2977,3,25
5YJYGDEE1M,King,Bellevue,WA,98006,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,161727520,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902,3009,9,42
5YJ3E1EB0N,King,Bellevue,WA,98006,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,186128673,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800,3009,9,42
7SAYGDEE8P,King,Renton,WA,98056,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,230920042,"{'type': 'Point', 'coordinates': [-122.18463, 47.49929]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304,3009,9,17
1G1RF6E45D,Clark,Vancouver,WA,98684,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,17,229576168,"{'type': 'Point', 'coordinates': [-122.5476, 45.62832]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317,2977,3,24
1G1RA6S57H,King,Kirkland,WA,98033,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,48,291988350,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501,3009,1,47
7SAYGAEE0P,King,Kirkland,WA,98033,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,235052702,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
5YJ3E1EB6N,Clark,Brush Prairie,WA,98606,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,195142258,"{'type': 'Point', 'coordinates': [-122.54578, 45.73473]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040715,2977,3,24
5YJ3E1EAXN,King,Seattle,WA,98133,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,217915071,"{'type': 'Point', 'coordinates': [-122.3503, 47.71868]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,3009,7,21
5YJ3E1EB2K,King,Kirkland,WA,98033,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45,123614711,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,3009,1,47
